ticker,week,weekly_close,volume,weekly_return,next_week_return,news_count,avg_tone,neg_tone_pct,fda_mention_count,regulatory_event_flag
ABBV,2022-01-31/2022-02-06,121.56985473632812,10300000741390011363100102727006921500,0.019794154514545026,0.009669392090221995,0.0,0.0,0.0,0.0,0.0
ABBV,2022-02-07/2022-02-13,122.745361328125,95978007559500598910073334006475200,0.009669392090221995,0.01422452587192824,0.0,0.0,0.0,0.0,0.0
ABBV,2022-02-14/2022-02-20,124.4913558959961,99319009530100802890054866007585900,0.01422452587192824,0.03825545979302625,0.0,0.0,0.0,0.0,0.0
ABBV,2022-02-21/2022-02-27,129.2538299560547,115768009271000120702008320700,0.03825545979302625,0.006821096383225145,0.0,0.0,0.0,0.0,0.0
ABBV,2022-02-28/2022-03-06,130.13548278808594,110906007489900824720054084005389500,0.006821096383225145,-0.00996276158727405,0.0,0.0,0.0,0.0,0.0
ABBV,2022-03-07/2022-03-13,128.83897399902344,71377008817500536890046357005171400,-0.00996276158727405,0.06802626986551097,0.0,0.0,0.0,0.0,0.0
ABBV,2022-03-14/2022-03-20,137.60340881347656,86472008384300717890072279009912800,0.06802626986551097,0.013379164750586536,0.0,0.0,0.0,0.0,0.0
ABBV,2022-03-21/2022-03-27,139.44442749023438,58250005756600630060046381005129400,0.013379164750586536,0.008368212740859304,0.0,0.0,0.0,0.0,0.0
ABBV,2022-03-28/2022-04-03,140.611328125,45165006154100515180086701005703300,0.008368212740859304,0.07548585452752343,0.0,0.0,0.0,0.0,0.0
ABBV,2022-04-04/2022-04-10,151.22549438476562,68924006683300881080074690007204200,0.07548585452752343,-0.06441765951474332,0.0,0.0,0.0,0.0,0.0
ABBV,2022-04-11/2022-04-17,141.48390197753906,816320082797001831260011074800,-0.06441765951474332,-0.045098896291951185,0.0,0.0,0.0,0.0,0.0
ABBV,2022-04-18/2022-04-24,135.10313415527344,65002009359900625000079033007938300,-0.045098896291951185,-0.05232592875700004,0.0,0.0,0.0,0.0,0.0
ABBV,2022-04-25/2022-05-01,128.0337371826172,693260067878006039100746500025155900,-0.05232592875700004,0.0405089181401721,0.0,0.0,0.0,0.0,0.0
ABBV,2022-05-02/2022-05-08,133.22024536132812,96908006163400579150068693006145600,0.0405089181401721,0.004384058958697867,0.0,0.0,0.0,0.0,0.0
ABBV,2022-05-09/2022-05-15,133.80429077148438,69690006525200563000069148006398500,0.004384058958697867,-0.01622157970614202,0.0,0.0,0.0,0.0,0.0
ABBV,2022-05-16/2022-05-22,131.63377380371094,65656006032200649810059948006746400,-0.01622157970614202,-0.006688149455107761,0.0,0.0,0.0,0.0,0.0
ABBV,2022-05-23/2022-05-29,130.75338745117188,68864006367200504260066593008405000,-0.006688149455107761,-0.01886672671219014,0.0,0.0,0.0,0.0,0.0
ABBV,2022-05-30/2022-06-05,128.2864990234375,11227800559790059989004891800,-0.01886672671219014,-0.026975691844216998,0.0,0.0,0.0,0.0,0.0
ABBV,2022-06-06/2022-06-12,124.8258819580078,39124004991200483520056429005464700,-0.026975691844216998,-0.03435736717735105,0.0,0.0,0.0,0.0,0.0
ABBV,2022-06-13/2022-06-19,120.53719329833984,599700058618005981800696340010429900,-0.03435736717735105,0.10167781596502223,0.0,0.0,0.0,0.0,0.0
ABBV,2022-06-20/2022-06-26,132.79315185546875,7160500799570077950008527600,0.10167781596502223,0.009583657177998806,0.0,0.0,0.0,0.0,0.0
ABBV,2022-06-27/2022-07-03,134.0657958984375,53773005735700614090072895004620000,0.009583657177998806,-0.006176776685450802,0.0,0.0,0.0,0.0,0.0
ABBV,2022-07-04/2022-07-10,133.23770141601562,5478800511360065161004078400,-0.006176776685450802,0.014438380066757794,0.0,0.0,0.0,0.0,0.0
ABBV,2022-07-11/2022-07-17,135.16143798828125,44910005319500522120075769004873000,0.014438380066757794,-0.03352438603106367,0.0,0.0,0.0,0.0,0.0
